Date,Ticker,Index_Source,Stock_Price,ATM_Strike,Implied_Volatility,1W_Call_Price,1W_Put_Price,1W_Call_Delta,1W_Put_Delta,1W_Gamma,1W_Call_Theta,1W_Put_Theta,1W_Vega,1W_Call_Rho,1W_Put_Rho,2W_Call_Price,2W_Put_Price,2W_Call_Delta,2W_Put_Delta,2W_Gamma,2W_Call_Theta,2W_Put_Theta,2W_Vega,2W_Call_Rho,2W_Put_Rho,3W_Call_Price,3W_Put_Price,3W_Call_Delta,3W_Put_Delta,3W_Gamma,3W_Call_Theta,3W_Put_Theta,3W_Vega,3W_Call_Rho,3W_Put_Rho
2026-09-01 17:42:51,SHOP,Nasdaq 100,139.82,140.00,0.4685,4.00,4.00,0.5109,-0.4891,0.0440,-0.2677,-0.2485,0.0772,0.0130,-0.0138,5.30,5.20,0.5214,-0.4786,0.0303,-0.1960,-0.1769,0.1091,0.0259,-0.0277,6.55,5.84,0.5293,-0.4707,0.0236,-0.1689,-0.1498,0.1334,0.0386,-0.0417
2026-09-01 17:42:51,SNDK,Nasdaq 100,1536.87,1540.00,0.6456,67.08,67.30,0.5130,-0.4870,0.0029,-4.0140,-3.8033,0.8486,0.1409,-0.1542,92.72,89.56,0.5258,-0.4742,0.0020,-2.9707,-2.7602,1.1983,0.2791,-0.3104,112.00,87.40,0.5348,-0.4652,0.0016,-2.4919,-2.2815,1.4650,0.4146,-0.4689
2026-09-01 17:42:51,SNPS,Nasdaq 100,414.82,410.00,0.5206,40.03,7.00,0.5837,-0.4163,0.0130,-0.8646,-0.8085,0.2241,0.0436,-0.0349,16.50,10.00,0.5830,-0.4170,0.0117,-0.4949,-0.4388,0.3171,0.0866,-0.0704,45.17,9.60,0.5775,-0.4225,0.0094,-0.4176,-0.3616,0.3894,0.1265,-0.1087
2026-09-01 17:42:51,SO,S&P 500,88.09,90.00,0.2368,0.34,1.80,0.2715,-0.7285,0.1148,-0.0716,-0.0593,0.0404,0.0045,-0.0127,0.60,2.29,0.3013,-0.6987,0.1091,-0.0433,-0.0310,0.0601,0.0099,-0.0245,0.79,2.30,0.3528,-0.6472,0.0910,-0.0402,-0.0279,0.0785,0.0173,-0.0343
2026-09-01 17:42:51,SPG,S&P 500,211.87,210.00,0.1865,4.40,3.50,0.6529,-0.3471,0.0675,-0.1628,-0.1341,0.1083,0.0259,-0.0144,4.40,3.50,0.6230,-0.3770,0.0491,-0.1225,-0.0938,0.1576,0.0490,-0.0314,4.40,3.50,0.6121,-0.3879,0.0404,-0.1035,-0.0748,0.1947,0.0717,-0.0488
2026-09-01 17:42:51,STX,Nasdaq 100,816.64,820.00,0.6444,38.20,37.50,0.5037,-0.4963,0.0055,-2.1293,-2.0171,0.4512,0.0736,-0.0836,48.00,48.38,0.5196,-0.4804,0.0037,-1.5799,-1.4677,0.6373,0.1467,-0.1673,53.30,52.52,0.5278,-0.4722,0.0031,-1.2530,-1.1410,0.7796,0.2192,-0.2512
2026-09-01 17:42:51,T,S&P 500,26.00,26.00,0.2334,0.40,0.31,0.5183,-0.4817,0.4742,-0.0257,-0.0222,0.0143,0.0025,-0.0025,0.56,0.44,0.5250,-0.4750,0.2901,-0.0213,-0.0178,0.0203,0.0050,-0.0049,0.67,0.52,0.5312,-0.4688,0.2581,-0.0164,-0.0128,0.0248,0.0076,-0.0073
2026-09-01 17:42:51,TMO,S&P 500,600.50,600.00,0.3765,18.31,3.00,0.5241,-0.4759,0.0127,-0.9318,-0.8497,0.3312,0.0579,-0.0571,15.59,13.00,0.5307,-0.4693,0.0118,-0.5208,-0.4387,0.4678,0.1168,-0.1129,35.10,15.00,0.5347,-0.4653,0.0089,-0.4623,-0.3803,0.5725,0.1739,-0.1703
2026-09-01 17:42:51,TMUS,Nasdaq 100 / S&P 500,182.16,180.00,0.3457,4.75,2.02,0.6153,-0.3847,0.0438,-0.2528,-0.2281,0.0964,0.0206,-0.0139,5.60,3.20,0.6024,-0.3976,0.0351,-0.1657,-0.1411,0.1376,0.0399,-0.0290,6.20,4.21,0.5812,-0.4188,0.0229,-0.1718,-0.1473,0.1707,0.0562,-0.0470
2026-09-01 17:42:51,TRI,Nasdaq 100,106.35,105.00,0.6631,5.10,3.66,0.5775,-0.4225,0.0401,-0.2808,-0.2664,0.0576,0.0109,-0.0092,5.10,3.66,0.5707,-0.4293,0.0284,-0.2011,-0.1868,0.0818,0.0209,-0.0193,5.10,3.66,0.5706,-0.4294,0.0232,-0.1654,-0.1511,0.1002,0.0306,-0.0297
2026-09-01 17:42:51,TRV,Dow 30,363.92,360.00,0.2427,8.68,5.19,0.6434,-0.3566,0.0305,-0.3569,-0.3077,0.1879,0.0435,-0.0255,8.68,5.19,0.6148,-0.3852,0.0221,-0.2656,-0.2164,0.2725,0.0822,-0.0556,8.68,5.19,0.6043,-0.3957,0.0182,-0.2230,-0.1738,0.3363,0.1201,-0.0864
2026-09-01 17:42:51,TSLA,Nasdaq 100 / S&P 500,356.09,360.00,0.3637,6.35,9.95,0.4315,-0.5685,0.0219,-0.5237,-0.4745,0.1938,0.0284,-0.0406,10.90,14.17,0.4704,-0.5296,0.0141,-0.4219,-0.3727,0.2775,0.0605,-0.0773,13.25,16.30,0.4865,-0.5135,0.0115,-0.3513,-0.3021,0.3406,0.0925,-0.1140
2026-09-01 17:42:51,TTWO,Nasdaq 100,216.68,220.00,0.4722,4.37,6.80,0.4265,-0.5735,0.0277,-0.4090,-0.3788,0.1177,0.0169,-0.0252,5.87,7.97,0.4589,-0.5411,0.0204,-0.2883,-0.2583,0.1684,0.0357,-0.0486,10.55,9.30,0.4766,-0.5234,0.0169,-0.2370,-0.2070,0.2070,0.0547,-0.0715
2026-09-01 17:42:51,TXN,Nasdaq 100 / S&P 500,253.34,250.00,0.3931,6.40,4.63,0.6136,-0.3864,0.0277,-0.3972,-0.3630,0.1343,0.0284,-0.0195,8.32,6.20,0.5945,-0.4055,0.0203,-0.2836,-0.2495,0.1924,0.0541,-0.0416,18.20,7.44,0.5852,-0.4148,0.0159,-0.2462,-0.2121,0.2369,0.0785,-0.0649
2026-09-01 17:42:51,UBER,S&P 500,75.24,75.00,0.3897,1.96,1.66,0.5414,-0.4586,0.0977,-0.1204,-0.1101,0.0413,0.0075,-0.0069,2.44,2.08,0.5428,-0.4572,0.0744,-0.0808,-0.0705,0.0584,0.0148,-0.0139,2.93,2.46,0.5448,-0.4552,0.0588,-0.0688,-0.0586,0.0715,0.0219,-0.0211
2026-09-01 17:42:51,UNH,Dow 30 / S&P 500,396.30,400.00,0.2888,6.00,9.22,0.4253,-0.5747,0.0247,-0.4662,-0.4114,0.2151,0.0314,-0.0452,7.05,12.19,0.4518,-0.5482,0.0198,-0.3062,-0.2516,0.3074,0.0661,-0.0870,10.25,15.00,0.4756,-0.5244,0.0149,-0.2784,-0.2237,0.3785,0.1030,-0.1265
2026-09-01 17:42:51,UNP,S&P 500,290.62,290.00,0.3635,14.35,4.20,0.5345,-0.4655,0.0272,-0.4358,-0.3961,0.1600,0.0286,-0.0270,6.23,6.00,0.5407,-0.4593,0.0253,-0.2429,-0.2032,0.2259,0.0576,-0.0534,21.40,6.90,0.5419,-0.4581,0.0188,-0.2199,-0.1803,0.2766,0.0853,-0.0810
2026-09-01 17:42:51,UPS,S&P 500,102.66,105.00,0.2300,0.58,3.32,0.2541,-0.7459,0.0980,-0.0784,-0.0640,0.0456,0.0049,-0.0152,1.18,3.55,0.3362,-0.6638,0.0769,-0.0664,-0.0521,0.0734,0.0128,-0.0274,1.60,3.82,0.3818,-0.6182,0.0624,-0.0606,-0.0463,0.0939,0.0216,-0.0386
2026-09-01 17:42:51,USB,S&P 500,61.21,60.00,0.2622,2.78,0.45,0.7239,-0.2761,0.1504,-0.0589,-0.0507,0.0283,0.0082,-0.0033,1.85,0.70,0.6828,-0.3172,0.1201,-0.0432,-0.0350,0.0427,0.0153,-0.0077,3.17,0.70,0.6514,-0.3486,0.0945,-0.0396,-0.0314,0.0543,0.0216,-0.0128
2026-09-01 17:42:51,V,Dow 30 / S&P 500,372.67,370.00,0.2123,7.05,3.22,0.6148,-0.3852,0.0349,-0.3298,-0.2792,0.1973,0.0428,-0.0281,8.99,4.55,0.5932,-0.4068,0.0245,-0.2485,-0.1979,0.2832,0.0817,-0.0600,15.02,5.65,0.5854,-0.4146,0.0197,-0.2125,-0.1620,0.3484,0.1198,-0.0924
2026-09-01 17:42:51,VRSK,Nasdaq 100,194.35,195.00,0.4071,5.35,8.82,0.4944,-0.5056,0.0364,-0.3248,-0.2981,0.1074,0.0176,-0.0197,5.35,8.82,0.5088,-0.4912,0.0257,-0.2334,-0.2068,0.1518,0.0356,-0.0390,5.35,8.82,0.5176,-0.4824,0.0210,-0.1928,-0.1662,0.1858,0.0535,-0.0583
2026-09-01 17:42:51,VRTX,Nasdaq 100,547.65,550.00,0.3721,10.40,8.95,0.4846,-0.5154,0.0141,-0.8386,-0.7633,0.3023,0.0489,-0.0565,11.00,17.70,0.5012,-0.4988,0.0101,-0.5967,-0.5215,0.4279,0.0995,-0.1111,5.13,20.90,0.5108,-0.4892,0.0084,-0.4855,-0.4104,0.5239,0.1503,-0.1652
2026-09-01 17:42:51,VZ,Dow 30 / S&P 500,50.30,50.00,0.2217,0.80,0.51,0.5954,-0.4046,0.2509,-0.0467,-0.0399,0.0270,0.0056,-0.0040,1.10,0.70,0.5778,-0.4222,0.1709,-0.0358,-0.0290,0.0386,0.0107,-0.0084,1.41,0.80,0.5729,-0.4271,0.1367,-0.0306,-0.0237,0.0473,0.0158,-0.0129
2026-09-01 17:42:51,WBD,Nasdaq 100,28.32,28.00,0.5889,1.00,0.22,0.5761,-0.4239,0.1696,-0.0667,-0.0629,0.0154,0.0029,-0.0024,0.72,0.40,0.6089,-0.3911,0.2550,-0.0229,-0.0191,0.0213,0.0063,-0.0044,1.08,1.18,0.5704,-0.4296,0.0597,-0.0633,-0.0595,0.0267,0.0077,-0.0084
2026-09-01 17:42:51,WDAY,Nasdaq 100,198.38,200.00,0.4916,5.49,6.50,0.4716,-0.5284,0.0295,-0.3960,-0.3687,0.1093,0.0170,-0.0213,7.25,7.75,0.5015,-0.4985,0.0174,-0.3386,-0.3112,0.1550,0.0349,-0.0417,8.90,9.00,0.5088,-0.4912,0.0158,-0.2515,-0.2242,0.1898,0.0526,-0.0622
2026-09-01 17:42:51,WDC,Nasdaq 100,450.44,450.00,0.6483,23.10,19.34,0.5265,-0.4735,0.0098,-1.1801,-1.1185,0.2483,0.0423,-0.0439,26.41,24.46,0.5347,-0.4653,0.0068,-0.8586,-0.7970,0.3506,0.0832,-0.0891,33.45,28.00,0.5414,-0.4586,0.0055,-0.7094,-0.6479,0.4287,0.1233,-0.1348
2026-09-01 17:42:51,WFC,S&P 500,87.04,85.00,0.2720,2.36,0.64,0.7498,-0.2502,0.0970,-0.0830,-0.0714,0.0383,0.0120,-0.0043,3.13,1.04,0.6942,-0.3058,0.0756,-0.0659,-0.0543,0.0598,0.0220,-0.0106,3.65,1.27,0.6670,-0.3330,0.0625,-0.0577,-0.0461,0.0759,0.0313,-0.0174
2026-09-01 17:42:51,WMT,Dow 30 / Nasdaq 100 / S&P 500,105.92,105.00,0.2229,2.08,1.06,0.6290,-0.3710,0.1156,-0.0971,-0.0828,0.0554,0.0124,-0.0077,2.63,1.49,0.5998,-0.4002,0.0787,-0.0761,-0.0617,0.0802,0.0234,-0.0168,2.94,1.90,0.5881,-0.4119,0.0610,-0.0672,-0.0529,0.0989,0.0340,-0.0262
2026-09-01 17:42:51,XEL,Nasdaq 100,75.89,75.00,0.2417,1.65,1.22,0.6546,-0.3454,0.1451,-0.0735,-0.0632,0.0387,0.0092,-0.0051,1.65,1.22,0.6230,-0.3770,0.1057,-0.0549,-0.0447,0.0565,0.0174,-0.0113,1.65,1.22,0.6111,-0.3889,0.0871,-0.0462,-0.0359,0.0698,0.0253,-0.0177
2026-09-01 17:42:51,XOM,S&P 500,164.55,165.00,0.2910,2.90,3.28,0.4905,-0.5095,0.0601,-0.1996,-0.1771,0.0909,0.0150,-0.0166,4.00,4.21,0.5060,-0.4940,0.0418,-0.1468,-0.1242,0.1286,0.0305,-0.0327,4.63,9.10,0.5152,-0.4848,0.0336,-0.1236,-0.1011,0.1573,0.0460,-0.0486
2026-09-01 17:42:51,ZS,Nasdaq 100,178.37,180.00,1.0509,12.25,13.53,0.5067,-0.4933,0.0154,-0.7507,-0.7260,0.0985,0.0155,-0.0190,13.00,14.16,0.5167,-0.4833,0.0132,-0.4401,-0.4154,0.1392,0.0310,-0.0379,13.05,14.85,0.5255,-0.4745,0.0116,-0.3363,-0.3117,0.1703,0.0464,-0.0569
2026-09-02 19:35:56,AAPL,Dow 30 / Nasdaq 100 / S&P 500,324.96,320.00,0.2616,7.85,2.59,0.6805,-0.3195,0.0304,-0.3297,-0.2860,0.1608,0.0409,-0.0204,10.20,4.65,0.6364,-0.3636,0.0215,-0.2609,-0.2172,0.2389,0.0755,-0.0470,11.70,5.45,0.6202,-0.3798,0.0175,-0.2232,-0.1795,0.2967,0.1091,-0.0744
2026-09-02 19:35:56,ABBV,S&P 500,261.72,260.00,0.2634,4.20,3.44,0.5891,-0.4109,0.0407,-0.2857,-0.2501,0.1410,0.0286,-0.0212,6.15,4.60,0.5788,-0.4212,0.0306,-0.1984,-0.1628,0.2005,0.0557,-0.0438,7.00,9.50,0.5697,-0.4303,0.0225,-0.1823,-0.1468,0.2466,0.0810,-0.0681
2026-09-02 19:35:56,ABNB,Nasdaq 100,183.26,185.00,0.3549,2.53,4.30,0.4411,-0.5589,0.0438,-0.2645,-0.2392,0.1001,0.0150,-0.0205,3.90,5.50,0.4686,-0.5314,0.0324,-0.1857,-0.1604,0.1427,0.0313,-0.0395,4.80,6.15,0.4925,-0.5075,0.0224,-0.1808,-0.1555,0.1753,0.0482,-0.0580
2026-09-02 19:35:56,ABT,S&P 500,110.47,110.00,0.2549,2.70,1.81,0.5658,-0.4342,0.1009,-0.1179,-0.1029,0.0602,0.0116,-0.0094,2.50,1.55,0.5551,-0.4449,0.0640,-0.0952,-0.0801,0.0855,0.0224,-0.0197,2.62,2.16,0.5556,-0.4444,0.0532,-0.0778,-0.0628,0.1047,0.0334,-0.0297
2026-09-02 19:35:56,ACN,S&P 500,187.68,190.00,0.4479,3.73,5.67,0.4397,-0.5603,0.0339,-0.3387,-0.3127,0.1025,0.0151,-0.0213,5.50,7.80,0.4748,-0.5252,0.0226,-0.2624,-0.2364,0.1463,0.0318,-0.0409,8.00,7.80,0.4882,-0.5118,0.0192,-0.2088,-0.1829,0.1795,0.0484,-0.0606
2026-09-02 19:35:56,ADBE,Nasdaq 100 / S&P 500,279.79,280.00,0.6349,12.13,11.53,0.5185,-0.4815,0.0162,-0.7188,-0.6804,0.1544,0.0259,-0.0277,13.50,12.60,0.5265,-0.4735,0.0127,-0.4633,-0.4251,0.2181,0.0517,-0.0555,16.00,14.60,0.5324,-0.4676,0.0110,-0.3616,-0.3233,0.2669,0.0772,-0.0834
2026-09-02 19:35:56,ADI,Nasdaq 100,355.71,360.00,0.3503,4.60,14.23,0.4195,-0.5805,0.0226,-0.5014,-0.4521,0.1925,0.0276,-0.0413,8.40,12.96,0.4573,-0.5427,0.0158,-0.3772,-0.3280,0.2763,0.0592,-0.0786,26.70,14.75,0.4790,-0.5210,0.0121,-0.3328,-0.2836,0.3399,0.0914,-0.1152
2026-09-02 19:35:56,ADP,Nasdaq 100,281.16,280.00,0.2969,7.25,3.50,0.5574,-0.4426,0.0342,-0.3467,-0.3084,0.1537,0.0290,-0.0246,6.24,6.50,0.5537,-0.4463,0.0248,-0.2458,-0.2075,0.2177,0.0569,-0.0503,11.15,7.30,0.5537,-0.4463,0.0200,-0.2061,-0.1678,0.2666,0.0845,-0.0762
2026-09-02 19:35:56,ADSK,Nasdaq 100,241.73,240.00,0.5414,10.34,4.40,0.5581,-0.4419,0.0218,-0.5283,-0.4955,0.1321,0.0243,-0.0217,10.80,6.80,0.5559,-0.4441,0.0161,-0.3621,-0.3293,0.1870,0.0474,-0.0445,21.94,8.70,0.5573,-0.4427,0.0137,-0.2871,-0.2543,0.2289,0.0702,-0.0675
2026-09-02 19:35:56,AEP,Nasdaq 100,123.57,125.00,0.2000,1.40,2.98,0.3568,-0.6432,0.1090,-0.0971,-0.0800,0.0638,0.0083,-0.0157,1.40,2.98,0.4109,-0.5891,0.0804,-0.0740,-0.0569,0.0941,0.0189,-0.0289,1.40,2.98,0.4380,-0.5620,0.0665,-0.0628,-0.0457,0.1168,0.0301,-0.0416
2026-09-02 19:35:56,ALNY,Nasdaq 100,267.40,270.00,0.4779,8.70,11.00,0.4607,-0.5393,0.0224,-0.5179,-0.4810,0.1470,0.0225,-0.0293,8.70,11.00,0.4856,-0.5144,0.0159,-0.3729,-0.3360,0.2088,0.0463,-0.0570,8.70,11.00,0.4992,-0.5008,0.0130,-0.3079,-0.2710,0.2559,0.0703,-0.0846
2026-09-02 19:35:56,AMAT,Nasdaq 100 / S&P 500,438.46,440.00,0.4796,11.95,13.60,0.4979,-0.5021,0.0137,-0.8581,-0.7979,0.2422,0.0397,-0.0446,17.01,17.40,0.5129,-0.4871,0.0093,-0.6370,-0.5769,0.3424,0.0799,-0.0886,19.93,20.75,0.5230,-0.4770,0.0072,-0.5496,-0.4895,0.4189,0.1194,-0.1330
2026-09-02 19:35:56,AMD,Nasdaq 100 / S&P 500,457.06,460.00,0.4158,9.63,12.38,0.4737,-0.5263,0.0151,-0.7767,-0.7137,0.2520,0.0397,-0.0484,16.65,19.40,0.4995,-0.5005,0.0093,-0.6377,-0.5748,0.3571,0.0814,-0.0947,20.70,22.49,0.5109,-0.4891,0.0075,-0.5319,-0.4691,0.4372,0.1227,-0.1412
2026-09-02 19:35:56,AMGN,Dow 30 / Nasdaq 100 / S&P 500,442.84,440.00,0.4127,10.69,11.86,0.5627,-0.4373,0.0156,-0.7447,-0.6845,0.2416,0.0455,-0.0388,12.55,9.87,0.5582,-0.4418,0.0115,-0.5156,-0.4554,0.3423,0.0889,-0.0796,15.10,12.80,0.5579,-0.4421,0.0094,-0.4248,-0.3647,0.4193,0.1314,-0.1211
2026-09-02 19:35:56,AMT,S&P 500,172.92,175.00,0.2776,3.00,4.81,0.3948,-0.6052,0.0579,-0.1919,-0.1680,0.0922,0.0127,-0.0208,3.00,4.81,0.4374,-0.5626,0.0419,-0.1423,-0.1183,0.1334,0.0279,-0.0391,3.00,4.81,0.4590,-0.5410,0.0345,-0.1191,-0.0952,0.1646,0.0434,-0.0570
2026-09-02 19:35:56,AMZN,Dow 30 / Nasdaq 100 / S&P 500,254.98,250.00,0.2511,6.57,1.57,0.7298,-0.2702,0.0373,-0.2341,-0.1999,0.1168,0.0344,-0.0135,9.21,3.70,0.6569,-0.3431,0.0250,-0.2149,-0.1807,0.1836,0.0608,-0.0349,10.59,4.85,0.6354,-0.3646,0.0202,-0.1873,-0.1531,0.2298,0.0871,-0.0563
2026-09-02 19:35:56,APP,Nasdaq 100,319.05,320.00,0.5200,10.00,10.15,0.5032,-0.4968,0.0174,-0.6755,-0.6317,0.1763,0.0291,-0.0322,12.80,13.35,0.5157,-0.4843,0.0125,-0.4744,-0.4307,0.2491,0.0583,-0.0642,16.35,16.85,0.5243,-0.4757,0.0101,-0.3944,-0.3507,0.3047,0.0872,-0.0964
2026-09-02 19:35:56,ARM,Nasdaq 100,234.86,230.00,0.5472,10.20,5.50,0.6280,-0.3720,0.0213,-0.4997,-0.4683,0.1230,0.0264,-0.0177,14.65,8.75,0.6022,-0.3978,0.0146,-0.3822,-0.3508,0.1775,0.0491,-0.0389,17.35,11.60,0.5945,-0.4055,0.0117,-0.3231,-0.2917,0.2184,0.0711,-0.0608
2026-09-02 19:35:56,ASML,Nasdaq 100,1682.30,1680.00,0.3875,39.20,36.40,0.5280,-0.4720,0.0044,-2.6829,-2.4530,0.9271,0.1631,-0.1588,57.20,49.62,0.5323,-0.4677,0.0031,-1.9628,-1.7331,1.3101,0.3226,-0.3206,52.71,73.21,0.5369,-0.4631,0.0023,-1.7429,-1.5134,1.6029,0.4782,-0.4856
2026-09-02 19:35:56,AVGO,Nasdaq 100 / S&P 500,367.24,370.00,0.7372,14.68,17.02,0.4949,-0.5051,0.0106,-1.0913,-1.0406,0.2029,0.0322,-0.0387,17.10,19.20,0.5036,-0.4964,0.0095,-0.6240,-0.5734,0.2869,0.0648,-0.0768,18.25,20.50,0.5106,-0.4894,0.0086,-0.4633,-0.4127,0.3513,0.0977,-0.1146
2026-09-02 19:35:56,AXON,Nasdaq 100,506.98,510.00,0.5018,25.00,17.75,0.4853,-0.5147,0.0113,-1.0351,-0.9653,0.2799,0.0447,-0.0530,23.50,22.75,0.5085,-0.4915,0.0069,-0.8528,-0.7831,0.3960,0.0904,-0.1048,24.00,29.55,0.5164,-0.4836,0.0061,-0.6554,-0.5858,0.4847,0.1360,-0.1566
2026-09-02 19:35:56,AXP,Dow 30 / S&P 500,329.98,330.00,0.2276,4.50,4.75,0.5177,-0.4823,0.0383,-0.3189,-0.2737,0.1821,0.0319,-0.0313,6.50,5.95,0.5250,-0.4750,0.0250,-0.2495,-0.2044,0.2573,0.0639,-0.0624,7.89,7.30,0.5307,-0.4693,0.0202,-0.2096,-0.1645,0.3148,0.0960,-0.0934
2026-09-02 19:35:56,BA,Dow 30 / S&P 500,208.87,210.00,0.2666,2.97,4.02,0.4595,-0.5405,0.0515,-0.2314,-0.2027,0.1148,0.0179,-0.0223,4.95,5.35,0.4874,-0.5126,0.0332,-0.1844,-0.1557,0.1631,0.0373,-0.0431,5.80,5.95,0.5011,-0.4989,0.0258,-0.1602,-0.1315,0.1999,0.0568,-0.0636
2026-09-02 19:35:56,BAC,S&P 500,62.60,65.00,0.1777,0.07,2.30,0.0698,-0.9302,0.0870,-0.0153,-0.0064,0.0116,0.0008,-0.0116,0.23,2.90,0.1681,-0.8319,0.1101,-0.0219,-0.0130,0.0308,0.0040,-0.0209,0.37,3.35,0.2369,-0.7631,0.1050,-0.0236,-0.0147,0.0463,0.0083,-0.0290
2026-09-02 19:35:56,BKNG,Nasdaq 100 / S&P 500,199.60,200.00,0.3181,2.90,4.13,0.4993,-0.5007,0.0454,-0.2638,-0.2364,0.1103,0.0185,-0.0199,5.22,5.39,0.5129,-0.4871,0.0297,-0.2042,-0.1768,0.1559,0.0372,-0.0393,6.25,6.59,0.5199,-0.4801,0.0258,-0.1600,-0.1327,0.1908,0.0561,-0.0586
2026-09-02 19:35:56,BKR,Nasdaq 100,64.63,65.00,0.3457,1.65,1.80,0.4700,-0.5300,0.1286,-0.0919,-0.0830,0.0356,0.0056,-0.0068,1.65,1.80,0.4912,-0.5088,0.0911,-0.0665,-0.0576,0.0505,0.0116,-0.0133,1.65,1.80,0.5029,-0.4971,0.0744,-0.0551,-0.0462,0.0618,0.0175,-0.0198
2026-09-02 19:35:56,BLK,S&P 500,1107.08,1110.00,0.2174,14.00,16.05,0.4838,-0.5162,0.0120,-1.0209,-0.8690,0.6111,0.1003,-0.1123,51.61,25.28,0.5049,-0.4951,0.0069,-0.8966,-0.7449,0.8649,0.2057,-0.2192,83.30,9.80,0.5143,-0.4857,0.0056,-0.7491,-0.5975,1.0587,0.3112,-0.3256
2026-09-02 19:35:56,BMY,S&P 500,67.66,70.00,0.2315,0.24,2.60,0.1551,-0.8449,0.1099,-0.0383,-0.0288,0.0223,0.0020,-0.0114,0.50,3.20,0.2592,-0.7408,0.0999,-0.0398,-0.0303,0.0429,0.0065,-0.0203,0.66,3.85,0.3082,-0.6918,0.0886,-0.0360,-0.0265,0.0571,0.0116,-0.0286
2026-09-02 19:35:56,BNY,S&P 500,162.04,160.00,0.2515,3.65,1.80,0.6586,-0.3414,0.0650,-0.1621,-0.1402,0.0823,0.0198,-0.0109,3.65,1.80,0.6258,-0.3742,0.0475,-0.1213,-0.0994,0.1203,0.0372,-0.0241,3.65,1.80,0.6133,-0.3867,0.0392,-0.1020,-0.0801,0.1488,0.0542,-0.0376
2026-09-02 19:35:56,BRK-B,S&P 500,505.24,510.00,0.1386,2.15,4.81,0.3340,-0.6660,0.0375,-0.2749,-0.2051,0.2546,0.0320,-0.0658,4.20,6.94,0.4012,-0.5988,0.0271,-0.2240,-0.1543,0.3826,0.0762,-0.1190,6.40,7.75,0.4375,-0.5625,0.0211,-0.2047,-0.1351,0.4775,0.1238,-0.1688
2026-09-02 19:35:56,C,S&P 500,134.34,135.00,0.2649,1.90,2.47,0.4645,-0.5355,0.0806,-0.1482,-0.1297,0.0739,0.0116,-0.0142,2.80,3.30,0.4894,-0.5106,0.0539,-0.1140,-0.0955,0.1049,0.0242,-0.0275,3.47,3.30,0.5015,-0.4985,0.0441,-0.0948,-0.0763,0.1286,0.0368,-0.0407
2026-09-02 19:35:56,CAT,Dow 30 / S&P 500,792.28,790.00,0.3875,18.25,15.50,0.5392,-0.4608,0.0093,-1.2615,-1.1534,0.4356,0.0784,-0.0730,25.00,20.72,0.5408,-0.4592,0.0069,-0.8705,-0.7625,0.6158,0.1548,-0.1476,28.72,23.82,0.5432,-0.4568,0.0054,-0.7422,-0.6343,0.7537,0.2296,-0.2236
2026-09-02 19:35:56,CCEP,Nasdaq 100,107.78,110.00,0.2673,1.05,2.40,0.3063,-0.6937,0.0880,-0.1044,-0.0894,0.0524,0.0062,-0.0149,1.05,2.40,0.3720,-0.6280,0.0670,-0.0815,-0.0665,0.0798,0.0148,-0.0273,1.05,2.40,0.4048,-0.5952,0.0561,-0.0695,-0.0545,0.1002,0.0240,-0.0391
2026-09-02 19:35:56,CDNS,Nasdaq 100,306.67,310.00,0.4260,25.16,8.41,0.4454,-0.5546,0.0218,-0.5286,-0.4862,0.1678,0.0251,-0.0343,7.40,11.20,0.4725,-0.5275,0.0160,-0.3720,-0.3296,0.2390,0.0523,-0.0664,28.40,13.00,0.4876,-0.5124,0.0132,-0.3059,-0.2636,0.2933,0.0797,-0.0981
2026-09-02 19:35:56,CEG,Nasdaq 100,290.04,290.00,0.4168,7.50,7.00,0.5191,-0.4809,0.0238,-0.4961,-0.4565,0.1601,0.0276,-0.0280,9.50,9.77,0.5264,-0.4736,0.0165,-0.3618,-0.3222,0.2261,0.0548,-0.0563,11.92,11.22,0.5327,-0.4673,0.0127,-0.3165,-0.2769,0.2766,0.0814,-0.0849
2026-09-02 19:35:56,CHTR,Nasdaq 100,158.97,160.00,0.6367,4.50,9.30,0.4927,-0.5073,0.0285,-0.4094,-0.3875,0.0878,0.0140,-0.0166,5.82,7.90,0.5081,-0.4919,0.0213,-0.2769,-0.2550,0.1242,0.0282,-0.0330,5.50,8.60,0.5250,-0.4750,0.0149,-0.2631,-0.2412,0.1518,0.0420,-0.0497
2026-09-02 19:35:56,CL,S&P 500,90.10,90.00,0.2520,1.00,1.09,0.5306,-0.4694,0.1265,-0.0957,-0.0834,0.0496,0.0089,-0.0083,2.10,1.10,0.5340,-0.4660,0.0874,-0.0709,-0.0586,0.0701,0.0177,-0.0167,1.72,1.57,0.5384,-0.4616,0.0733,-0.0576,-0.0453,0.0858,0.0266,-0.0251
2026-09-02 19:35:56,CMCSA,Nasdaq 100 / S&P 500,26.81,27.00,0.3721,0.51,0.72,0.4631,-0.5369,0.2875,-0.0408,-0.0371,0.0147,0.0023,-0.0029,0.58,0.62,0.4854,-0.5146,0.2090,-0.0288,-0.0252,0.0209,0.0047,-0.0056,0.75,0.67,0.4964,-0.5036,0.1794,-0.0228,-0.0191,0.0257,0.0072,-0.0083
